title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
【medicube官方】PDRN粉色胶原蛋白胶囊霜 | 轻盈保湿 | 烟酰胺 | 改善肤色不均,单身的,32.31,https://cf.shopee.com.my/file/my-11134207-7rasg-marrdxmu5a8b97,http://shopee.com.my/product/564298235/27781666433,Skincare,Facial Moisturizer,IVCN202605202129,128316897977,https://detail.1688.com/offer/903682558622.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27781666433,28.15267,六月热招,1
朝鲜王朝之美面霜 | 滋养面部保湿霜 50毫升,朝鲜王朝之美面霜 | 滋养面部保湿霜 50毫升,35.26,https://cf.shopee.ph/file/ph-11134207-81ztc-mfcvc344ghe104,http://shopee.ph/product/1111066367/24850887705,Skincare,Facial Moisturizer,IVCN202605202131,128789510436,https://detail.1688.com/offer/986649728291.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24850887705,29.67065,六月热招,1
vt Cosmetics pdrn 芦苇针 100 50ml,pdrn leedle shot 100 50ml,122.59,https://cf.shopee.com.br/file/sg-11134207-7rd6b-lwib0pvkgv2kb5,http://shopee.com.br/product/457864097/27452865414,Skincare,Facial Serum & Essence,IVCN202605202133,128973903347,https://detail.1688.com/offer/929901762807.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27452865414,109.17566,六月热招,1
Dr.Leo祛痘精华水杨酸抗痘精华液淡化痘印祛痘贴祛痘祛痘干燥乳液适合所有肤质10ml精华液抗痘水杨酸,祛痘精华液（10毫升*1）,15.62,https://cf.shopee.com.my/file/cn-11134207-820l4-mifsh4w213489f,http://shopee.com.my/product/1082375271/23556294969,Skincare,Acne Treatment,IVCN202605202135,129134076032,https://detail.1688.com/offer/969140347953.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,23556294969,13.05139,六月热招,3
Medicube PDRN 粉色胶原蛋白胶囊 & 深层维C胶囊霜 55克,维生素C胶囊,58.03,https://cf.shopee.vn/file/vn-11134207-820l4-mfxol6xwo16ye0,http://shopee.vn/product/518715302/40224662463,Skincare,Facial Moisturizer,IVCN202605202137,129470145279,https://detail.1688.com/offer/999772835641.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517744342089631787e0e1e&token=DSj9SkmovZMwiolxxOFMPhN%2FzMIYDtnemqayDmN2QAicA6YhTU03K53dUcTtv1mp,1688链接,05-21发布,40224662463,50.3902,六月热招,1
SAFI完美白皙3倍亮白玻尿酸精华液 30毫升,SAFI完美白皙3倍亮白玻尿酸精华液 30毫升,19.59,https://cf.shopee.com.my/file/sg-11134201-7reng-m2z6b09jeuwsff,http://shopee.com.my/product/21516516/10856136878,Skincare,Facial Serum & Essence,IVCN202605202139,131016479100,https://detail.1688.com/offer/901085064194.html?spm=a26352.13672862.offerlist.3.3cea2c742XRyE3&offerId=901085064194&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=785cae44709449cea30e3012dad789cd&skuId=5757544301096&forcePC=1762396989952,1688链接,05-21发布,10856136878,17.11004,六月热招,1
畅销产品：卡尼尔亮白全效维C+BHA烟酰胺淡斑精华液（50毫升），功效是维C的100倍。,畅销产品：卡尼尔亮白全效维C+BHA烟酰胺淡斑精华液（50毫升），功效是维C的100倍。,10.02,https://cf.shopee.com.my/file/my-11134207-820lf-mlvq5fu9qlfm23,http://shopee.com.my/product/55790034/12938871633,Skincare,Facial Serum & Essence,IVCN202605202141,131754473791,https://detail.1688.com/offer/892573149043.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,12938871633,8.57223,六月热招,1
Skin1004 马达加斯加积雪草爽肤水 30ml、210ml，积雪草安瓶 55ml、100ml 2 种类型,55毫升安瓿,47.96,https://cf.shopee.com.br/file/6217ea54c70edb88f4c68e3b10f0ef71,http://shopee.com.br/product/457864097/12266384567,Skincare,Facial Serum & Essence,IVCN202605202143,133407259100,https://detail.1688.com/offer/916741669198.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,12266384567,40.1405,六月热招,1
DrCeutics 维生素 B5 强效泛醇 15% x2 保湿护理液（适用于干性肌肤）（30克） - 保湿修复精华液,30克,38.04,https://cf.shopee.vn/file/vn-11134207-7r98o-lnl7rnvmpgmy1f,http://shopee.vn/product/473985496/17355176576,Skincare,Facial Serum & Essence,IVCN202605202145,135673276764,https://detail.1688.com/offer/1001055618587.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17690525894045428e0e42&token=9QjfvtENo29oQkF%2B4yNRk%2BT6CjHCaDb%2FjAmULfhwpWPNYcOXzfaExsdYt7PgFvox,1688链接,05-21发布,17355176576,32.66346,六月热招,1
【SOME BY MI】超级抹茶毛孔清洁泥面膜 100g,泥状磨砂面膜,22.24,https://cf.shopee.vn/file/sg-11134207-7rdw6-md1k9mg5pa06c1,http://shopee.vn/product/853507050/20540925008,Skincare,Face Mask & Packs,IVCN202605202147,136647437322,https://detail.1688.com/offer/943197800254.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,20540925008,18.33376,六月热招,1
[Torriden Authentic] DIVE IN 玻尿酸洁面泡沫，150毫升,150毫升,18.13,https://cf.shopee.vn/file/sg-11134207-81zvd-mijuj8e7zncx2e,http://shopee.vn/product/436346871/18529929215,Skincare,Facial Cleanser,IVCN202605202149,137076510140,https://detail.1688.com/offer/903036733907.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,18529929215,14.76918,六月热招,1
Teana 超级肽抗红血丝精华液可减少红血丝、炎症，并修复敏感肌肤（10毫升/20毫升）。,一盒10支装,33.91,https://cf.shopee.vn/file/sg-11134201-820l8-mnckyymyp536ad,http://shopee.vn/product/462002365/9480798981,Skincare,Facial Serum & Essence,IVCN202605202151,137357161358,https://detail.1688.com/offer/820285624917.html?ptow=113d26e7c9a&spm=a3c0f.semlist-v3.8163a5b5.4&src=zhanwai&ptid=0177000000041e49ff71130aa0def2c1&iswap=true&idx=3&tail=,1688链接,05-21发布,9480798981,28.99053,六月热招,2
Teana 超级肽抗红血丝精华液可减少红血丝、炎症，并修复敏感肌肤（10毫升/20毫升）。,一盒5支装,9.94,https://cf.shopee.vn/file/sg-11134201-820ne-mnckyyvpgkcjbc,http://shopee.vn/product/462002365/9480798981,Skincare,Facial Serum & Essence,IVCN202605202153,137357161359,https://detail.1688.com/offer/736608215464.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,9480798981,7.73684,六月热招,2
ACTIDEM 祛痘凝胶，18克/40克 - Be Glow Beauty,皮肤凝胶 - 40克,5.46,https://cf.shopee.vn/file/vn-11134207-81ztc-mm1muv2sdl3633,http://shopee.vn/product/606061105/23513361596,Skincare,Acne Treatment,IVCN202605202155,137397919189,https://detail.1688.com/offer/816974742573.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,23513361596,4.01616,六月热招,2
Fresh Formula 亮肤去角质精华液 30ml,Fresh Formula 亮肤去角质精华液 30ml,16.53,https://cf.shopee.ph/file/ph-11134207-81ztj-mhbbxijftixa2b,http://shopee.ph/product/163310260/12699729873,Skincare,Facial Serum & Essence,IVCN202605202157,137680934312,https://detail.1688.com/offer/582899343799.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=c0c2386bd5eb8c53718273a1696761cb&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCCBC0C60C71A1533B602B3425D7F4F8C4CFDDE5256382D4B60EC6B2CE0CC907127EEF6D6099BA67CE089F770C23C101B791B6C18DC5D4837D08B0D56DD1091EFB52F2FB801CB7FB3BB87AC64D7FC489C81F3E9566A9CC279788AEF105AE87B1FBB351396D30FBA1E271BC3ACAB8F01E2C82C2B5FDD7AE22CE52E6B71FD8622B02379713E595843B42%26cbu_cps_trace_flag%3Dwrite,1688链接,05-21发布,12699729873,13.36132,六月热招,1
Dermedic Normacne Preventi 抗菌洁面啫喱 500ml - 深层清洁，控油洁面乳,500毫升,10,https://cf.shopee.vn/file/vn-11134201-7ras8-mamn9uvk3h7ba7,http://shopee.vn/product/373478614/23949880506,Skincare,Facial Cleanser,IVCN202605202159,138018277800,https://detail.1688.com/offer/985831341173.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFUSCBGJKFCTK2KJDU2MSEINGUUWCHJZIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2UJ5HFUVSIIVNFIUKNIJIUOQSQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,1688链接,05-21发布,23949880506,77.28051,六月热招,1
SUR.MEDIC+ 超级谷胱甘肽亮肤安瓶 32毫升,美白精华液,52.17,https://cf.shopee.vn/file/vn-11134207-81ztc-mkxl0fpxvcw712,http://shopee.vn/product/308769229/25471123391,Skincare,Facial Serum & Essence,IVCN202605202161,138204469900,https://detail.1688.com/offer/593799030861.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,25471123391,45.19182,六月热招,1
Caryophy 马齿苋精华液 30ml（祛痘精华）,30毫升 最新有效期,24.22,https://cf.shopee.vn/file/vn-11134207-7ra0g-m93zwgps0kzo77,http://shopee.vn/product/316606631/8310576251,Skincare,Facial Serum & Essence,IVCN202605202163,138776833183,https://detail.1688.com/offer/928342372437.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,8310576251,20.39956,六月热招,1
AUNA 心叶毛孔深层清洁/琥珀酸保湿洁面泡沫 150ml，深层清洁泡沫 25ml,深层清洁泡沫,54.15,https://cf.shopee.com.br/file/sg-11134207-82627-mmimbnedyozn3b,http://shopee.com.br/product/457864097/23696736502,Skincare,Facial Cleanser,IVCN202605202165,139824234645,https://detail.1688.com/offer/927911077742.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,23696736502,45.28251,六月热招,1
Cosmoderm Glow-C 超级赋活精华液 10% 维生素 C + ActivCare 30ml，提亮肤色，抗衰老，焕发肌肤光彩，Pencerah,Cosmoderm Glow-C 超级赋活精华液 10% 维生素 C + ActivCare 30ml，提亮肤色，抗衰老，焕发肌肤光彩，Pencerah,14.16,https://cf.shopee.com.my/file/my-11134207-820lh-mekqox1iz30hc2,http://shopee.com.my/product/9222139/10572827557,Skincare,Facial Serum & Essence,IVCN202605202167,140034429106,https://detail.1688.com/offer/901085064194.html?spm=a26352.13672862.offerlist.3.3cea2c742XRyE3&offerId=901085064194&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=785cae44709449cea30e3012dad789cd&skuId=5757544301096&forcePC=1762396989952,1688链接,05-21发布,10572827557,11.78852,六月热招,1
曼秀雷敦祛痘抗菌日夜金盏花贴片 52片装,通用的,22.31,https://cf.shopee.com.my/file/my-11134207-820lg-mno5f2fcw9hh5f,http://shopee.com.my/product/28285874/15508801494,Skincare,Acne Treatment,IVCN202605202169,140400034898,https://detail.1688.com/offer/787823498229.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,15508801494,20.19282,六月热招,1
Human Nature 祛痘三件套 - 祛痘凝胶、洁面乳、爽肤水,仅溶液凝胶,6.98,https://cf.shopee.ph/file/ph-11134207-81ztn-mf3s7v15hlhme1,http://shopee.ph/product/623745827/14540715969,Skincare,Acne Treatment,IVCN202605202171,141912043464,https://detail.1688.com/offer/750774170955.html?spm=a26352.13672862.offerlist.24.25f96141TVA8zX&cosite=-&tracelog=p4p&_p_isad=1&clickid=1f18212f9fc44c42afd7e9865a0a88ff&sessionid=1c91dbd77a1f00655a87f05193fe55d4,1688链接,05-21发布,14540715969,5.39713,六月热招,1
Soft Grass 多层丝滑保湿精华液（针对受损肌肤）30毫升,Soft Grass 多层丝滑保湿精华液（针对受损肌肤）30毫升,30.81,https://cf.shopee.vn/file/vn-11134207-81ztc-mntov6lgk7pd2f,http://shopee.vn/product/8846375/19527362963,Skincare,Facial Serum & Essence,IVCN202605202173,145276913024,https://detail.1688.com/offer/648931217184.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,19527362963,26.25559,六月热招,1
极简配方，2% α-熊果苷精华液，淡化色素沉着和色斑 | 减少痘印和晒痕 | 男女皆宜,极简配方，2% α-熊果苷精华液，淡化色素沉着和色斑 | 减少痘印和晒痕 | 男女皆宜,32.59,https://cf.shopee.com.my/file/my-11134207-7r98u-lut1e0e9jhsd8b,http://shopee.com.my/product/849370523/20145518612,Skincare,Facial Serum & Essence,IVCN202605202175,145762535101,https://detail.1688.com/offer/947871654577.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,20145518612,28.21624,六月热招,1
[Torriden Authentic] DIVE IN 温和防晒霜（含玻尿酸），SPF 50+ PA++++，60ml（有效期至：2027年3月17日）,60毫升（HSD 2027年3月17日）,37.34,https://cf.shopee.vn/file/sg-11134207-81zvj-mil9c9875hqc55,http://shopee.vn/product/436346871/13665419108,Skincare,Face Sunscreen,IVCN202605202177,146250736898,https://detail.1688.com/offer/897788191131.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,13665419108,32.19795,六月热招,1
朝鲜美肌焕活眼部精华液人参+视黄醇 10ml [迷你装] / 30ml [正装],眼部精华液（针对眼袋），30毫升,17.46,https://cf.shopee.com.br/file/br-11134201-22120-2swya3bwmqkv3a,http://shopee.com.br/product/457864097/18866975811,Skincare,Eye Treatment,IVCN202605202179,146394137386,https://detail.1688.com/offer/965697043004.html?spm=a26352.b28411319.offerlist.6.328c1e62bd325u,1688链接,05-21发布,18866975811,14.21273,六月热招,1
Fresh Skinlab 番茄水光肌三合一维生素C亮肤精华液 30毫升,Fresh Skinlab 番茄水光肌三合一维生素C亮肤精华液 30毫升,15.53,https://cf.shopee.ph/file/ph-11134207-7rasb-ma2jal1i367n7c,http://shopee.ph/product/236433920/19166994188,Skincare,Facial Serum & Essence,IVCN202605202181,146394647949,https://detail.1688.com/offer/871791262492.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,19166994188,12.48852,六月热招,1
人参1700保湿面部精华液，抗衰老，有助于减少皱纹和色斑，柔草香型 30毫升,人参1700保湿面部精华液，抗衰老，有助于减少皱纹和色斑，柔草香型 30毫升,52.02,https://cf.shopee.vn/file/vn-11134207-81ztc-mntse9eu8m4i62,http://shopee.vn/product/134371556/22847746577,Skincare,Facial Serum & Essence,IVCN202605202183,146927516215,https://detail.1688.com/offer/742273537425.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,22847746577,45.05853,六月热招,1
经典维生素B5玻尿酸精华：保湿、舒缓、修复肌肤,B5 30毫升,34.74,https://cf.shopee.vn/file/vn-11134207-7r98o-lt68438f5z8925,http://shopee.vn/product/1055300859/24011783378,Skincare,Facial Serum & Essence,IVCN202605202185,147232999727,https://detail.1688.com/offer/830645322714.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24011783378,29.72998,六月热招,1
Angel's 液体谷胱甘肽安瓶 30ml - 美白、抗衰老、收缩毛孔精华液,干性皮肤 60毫升,81.3,https://cf.shopee.vn/file/vn-11134207-7ras8-m3py0ztp97l453,http://shopee.vn/product/979943/4554268470,Skincare,Facial Serum & Essence,IVCN202605202187,147398370273,https://detail.1688.com/offer/947290123167.html?spm=a26352.13672862.offerlist.9.13011e62DhgoNi&cosite=-&tracelog=p4p&_p_isad=1&clickid=61024428a47c4ebfbc2a53b58c95d1cd&sessionid=14bafca970be6833529a3b941680de03https://detail.1688.com/offer/932021906549.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,4554268470,71.01425,六月热招,1
Innoskin B3 防晒霜 50克,＃灰色的,23.24,https://cf.shopee.vn/file/vn-11134207-7ra0g-m8kmm4tjyqvb41,http://shopee.vn/product/433229/22459432986,Skincare,Face Sunscreen,IVCN202605202189,147794787216,https://detail.1688.com/offer/699151507269.html?spm=a26352.13672862.offerlist.21.5849350ay0clva,1688链接,05-21发布,22459432986,19.68839,六月热招,1
I'm From Vitamin Tree 水凝胶高级保湿舒缓保湿霜 75g [FS],高级版,40.75,https://cf.shopee.vn/file/vn-11134207-7ra0g-m95mprtwpt2m09,http://shopee.vn/product/266619909/7535258185,Skincare,Facial Moisturizer,IVCN202605202191,147839695232,https://detail.1688.com/offer/889798963269.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,7535258185,35.06165,六月热招,1
[VB] 组合 2 Sunplay 焕肤水润亮肤 UV 精华薰衣草 SPF 50+ PA++++ 50g 深色肌肤专用防晒霜,组合,41.11,https://cf.shopee.vn/file/vn-11134207-81ztc-mntgspqzhxqb89,http://shopee.vn/product/138781248/28251717175,Skincare,Face Sunscreen,IVCN202605202193,148654078925,https://detail.1688.com/offer/965996547393.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,28251717175,35.53223,六月热招,1
Cosmoderm Luminous A 焕颜洁面泡沫（视黄醇）100ml，洁面乳，抗衰老，肌肤更新，洁面乳,Cosmoderm Luminous A 焕颜洁面泡沫（视黄醇）100ml，洁面乳，抗衰老，肌肤更新，洁面乳,8.74,https://cf.shopee.com.my/file/my-11134207-820la-mf2p5jkc1qfc5d,http://shopee.com.my/product/9222139/29103322378,Skincare,Facial Cleanser,IVCN202605202195,148676310148,https://detail.1688.com/offer/908199190595.html?spm=a26352.13672862.offerlist.49.5b164de3BUqJ9K&offerId=908199190595&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=c0177a94414b45dca3ec361365a7970b&skuId=5770668401392&forcePC=1764226621450,1688链接,05-21发布,29103322378,6.8755,六月热招,1
Beplain 绿豆 pH 平衡洁面泡沫 160ml,Beplain 绿豆 pH 平衡洁面泡沫 160ml,19.07,https://cf.shopee.vn/file/vn-11134201-7r98o-lziirfwyybvl4a,http://shopee.vn/product/193849872/26159427826,Skincare,Facial Cleanser,IVCN202605202197,148767869125,https://detail.1688.com/offer/890341552649.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,26159427826,14.99499,六月热招,1
Bielenda 超级强效美肤精华液有助于补水、提亮肤色、减少黑斑、对抗衰老（30毫升）。,纠正,35.55,https://cf.shopee.vn/file/vn-11134207-7ras8-m1fh69k0h1773f,http://shopee.vn/product/1256752092/29701843646,Skincare,Facial Serum & Essence,IVCN202605202199,148833161709,无同款,1688链接,05-21发布,29701843646,30.46002,六月热招,1
[medicube官方] PDRN 粉色胶原蛋白注射精华液 2000 / 7500 | 微针疗法,2000根骨针,44.76,https://cf.shopee.com.my/file/my-11134207-7rasf-m8u9o9wg41ds90,http://shopee.com.my/product/564298235/25244332986,Skincare,Facial Serum & Essence,IVCN202605202201,149145905254,https://detail.1688.com/offer/907104679855.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,25244332986,39.17943,六月热招,1
薄荷醇抗菌金盏花夜间贴 36片装,薄荷醇抗菌金盏花夜间贴 36片装,10.03,https://cf.shopee.com.my/file/sg-11134201-7rene-m2znyaqt9tgnb6,http://shopee.com.my/product/21516516/15745857663,Skincare,Acne Treatment,IVCN202605202203,152158594930,https://detail.1688.com/offer/994356698093.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b52090217661332350344373e0e9d&token=m%2FWSpUNOyhGUQYOAxEH9qzTUdqD7MYL8hG4fOUvcCkUDYfJ1d%2F%2FOMsuFsBR5wxly,1688链接,05-21发布,15745857663,10.28573,六月热招,1
Good Molecules 大容量玻尿酸精华液 75毫升,Good Molecules 大容量玻尿酸精华液 75毫升,35.81,https://cf.shopee.ph/file/aae6516b4ead892c9935a3a87e0771c6,http://shopee.ph/product/677742300/13376014608,Skincare,Facial Serum & Essence,IVCN202605202205,152348643338,https://detail.1688.com/offer/597581462232.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A210702e017642280195232306e14ff&token=P5ZRTJJHfItxZKjTRiELiNi25zho1j5cYXS7OPwPHPFRIFDP8hwSbnQ%2B5noPWCDn&tracelog=cps&clickid=9d2251d080f780b8977a01ac9bd2b614&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCCBC0C60C71A1533B602B3425D7F4F8C4CFDDE5256382D4B60EC6B2CE0CC907127EEF6D6099BA67CE089F770C23C101B726FF7993B53228AD9E0C22739D443E9CEE9BE39693D4A445FD13C4799CBDD506DA95D3E076706C344B9BCB763F0513E3D739E5DF32C0295C238598D9248A5A6A21018CA778DE91EDE8CF60BFE246FC0A7DD725491F312594%26cbu_cps_trace_flag%3Dwrite,1688链接,05-21发布,13376014608,30.5553,六月热招,1
SimplySiti 晶莹雪白淡斑精华液，蕴含22%维生素C，打造水光肌，韩国科技,SimplySiti 晶莹雪白淡斑精华液，蕴含22%维生素C，打造水光肌，韩国科技,30.84,https://cf.shopee.com.my/file/my-11134207-820lf-mgqd5r17pcst88,http://shopee.com.my/product/10925020/22132941267,Skincare,Facial Serum & Essence,IVCN202605202207,156735729363,https://detail.1688.com/offer/864657911308.html?spm=a26352.b28411319.offerlist.10.5afc1e62Udo0im,1688链接,05-21发布,22132941267,26.66313,六月热招,1
【畅销产品】DAZZLE ME 防晒精华凝胶 SPF PA 50++++,2 片 S.Gel,28.24,https://cf.shopee.com.my/file/my-11134207-7r98u-lzo7wsm4ey5c9c,http://shopee.com.my/product/757594668/28752430474,Skincare,Face Sunscreen,IVCN202605202209,157407327956,https://detail.1688.com/offer/665748631532.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,28752430474,24.47063,六月热招,1
YOU REEFFECT BOOST 12% 强效果酸焕肤精华液 AHA BHA PHA 去角质 30ml,30毫升,11.08,https://cf.shopee.com.my/file/my-11134207-820ld-mdwurzubmewy6c,http://shopee.com.my/product/410162346/29617820871,Skincare,Facial Serum & Essence,IVCN202605202211,157557127334,https://detail.1688.com/offer/745052112887.html?spm=a26352.13672862.offerlist.4.2d011e62dpBWLQ&offerId=745052112887&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=030ec111447c45ad974ada324f6bcf22&skuId=5137994160667&forcePC=1764223863778,1688链接,05-21发布,29617820871,9.29806,六月热招,1
Hunfsow积雪草泥面膜，收缩毛孔，减少痘痘，控油，适合易长痘、油性及敏感肌肤 120克,升级版祛痘护理 120克,14.53,https://cf.shopee.vn/file/cn-11134207-820l4-mmptb5q87dhcd0,http://shopee.vn/product/1081175057/22181566973,Skincare,Face Mask & Packs,IVCN202605202213,157620664621,无同款,1688链接,05-21发布,22181566973,11.44073,六月热招,1
BELO SunExpert 超轻薄防晒棒 SPF50 PA++++ 15克,BELO SunExpert 超轻薄防晒棒 SPF50 PA++++ 15克,22.62,https://cf.shopee.ph/file/ph-11134207-7ras8-m7knaxypmdyh9f,http://shopee.ph/product/92328166/29330295412,Skincare,Face Sunscreen,IVCN202605202215,157745582754,https://detail.1688.com/offer/973666482574.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,29330295412,19.13453,六月热招,1
[Pyunkang Yul OFFICIAL] 舒缓低pH值泡沫洁面乳 150ml,[Pyunkang Yul OFFICIAL] 舒缓低pH值泡沫洁面乳 150ml,22.39,https://cf.shopee.com.my/file/sg-11134207-7rdyd-mc1sglbwx1cef8,http://shopee.com.my/product/537109123/13224114893,Skincare,Facial Cleanser,IVCN202605202217,158210134078,https://detail.1688.com/offer/713157160542.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,13224114893,19.02052,六月热招,1
Bergamo 24K 补骨脂酚高级黄金精华液 120ml – 抗衰老、肌肤再生和紧致,Bergamo 24K 补骨脂酚高级黄金精华液 120ml – 抗衰老、肌肤再生和紧致,1.36,https://cf.shopee.vn/file/vn-11134207-81ztc-mmr7laxf6e4h3f,http://shopee.vn/product/977086854/22744299304,Skincare,Facial Serum & Essence,IVCN202605202219,158231017942,https://detail.1688.com/offer/772468842771.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,22744299304,7.44686,六月热招,1
【热销】SKINTIFIC 阿拉斯加火山泥面膜棒 40g 去黑头深层清洁毛孔,清洁毛孔&美白,37.53,https://cf.shopee.ph/file/ph-11134207-7r98p-lz05k5avyu4ec1,http://shopee.ph/product/612831390/24456739590,Skincare,Face Mask & Packs,IVCN202605202221,158747911196,https://detail.1688.com/offer/992724342311.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,24456739590,31.89263,六月热招,3
SKINTIFIC Aqua Light 日常防晒霜 SPF35 PA+++ 不粘腻 轻盈质地 适合易长痘痘和油性肌肤 物理防晒,🔥50克*1：可使用3个月,25.44,https://cf.shopee.com.my/file/my-11134207-7rask-mde9wkz5tt79e1,http://shopee.com.my/product/1430310740/24041419793,Skincare,Face Sunscreen,IVCN202605202223,159016199242,https://detail.1688.com/offer/963350080967.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24041419793,22.24346,六月热招,1
